Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by,Date
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:53:00,2026-08-30 13:23:00,19.07,14.56,35.0,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:53:00,2026-08-30 13:23:00,19.41,14.73,31.94,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:52:00,2026-08-30 13:22:00,19.79,14.73,28.47,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:52:00,2026-08-30 13:22:00,20.21,14.69,40.16,,0.4,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:51:00,2026-08-30 13:21:00,20.45,14.6,36.26,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:51:00,2026-08-30 13:21:00,20.5,14.52,30.1,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:50:00,2026-08-30 13:20:00,20.43,14.43,33.23,,0.15,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:50:00,2026-08-30 13:20:00,20.12,14.36,35.45,,0.15,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:49:00,2026-08-30 13:19:00,19.48,14.38,36.15,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:49:00,2026-08-30 13:19:00,18.75,14.51,37.29,,0.02,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:48:00,2026-08-30 13:18:00,17.93,14.58,31.93,,0.05,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:48:00,2026-08-30 13:18:00,17.3,14.5,36.61,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:47:00,2026-08-30 13:17:00,16.5,14.33,37.63,,0.16,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:47:00,2026-08-30 13:17:00,15.96,14.21,35.03,,0.01,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:46:00,2026-08-30 13:16:00,15.49,14.07,32.61,,0.12,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:46:00,2026-08-30 13:16:00,15.0,13.79,33.18,,0.18,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 18:45:00,2026-08-30 13:15:00,3.58,,14.76,271.77,0.59,site_5592,Swan Environ,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:45:00,2026-08-30 13:15:00,14.65,13.56,40.39,,0.14,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:45:00,2026-08-30 13:15:00,14.27,13.45,28.61,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:44:00,2026-08-30 13:14:00,14.14,13.32,34.82,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:44:00,2026-08-30 13:14:00,14.11,13.07,34.74,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:43:00,2026-08-30 13:13:00,14.18,12.72,33.96,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:43:00,2026-08-30 13:13:00,14.2,12.32,30.67,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:42:00,2026-08-30 13:12:00,14.13,12.01,34.64,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:42:00,2026-08-30 13:12:00,14.17,11.79,30.6,,0.26,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:41:00,2026-08-30 13:11:00,13.91,11.67,37.33,,0.16,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:41:00,2026-08-30 13:11:00,13.42,11.77,34.14,,0.13,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:40:00,2026-08-30 13:10:00,13.02,11.94,40.7,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 18:40:00,2026-08-30 18:30:00,17.6,33.03,12.44,6.29,0.3,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:40:00,2026-08-30 13:10:00,12.79,12.17,31.67,,0.2,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:39:00,2026-08-30 13:09:00,12.56,12.4,31.28,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:39:00,2026-08-30 13:09:00,12.28,12.56,32.27,,0.07,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:38:00,2026-08-30 13:08:00,12.19,12.66,32.59,,0.12,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:38:00,2026-08-30 13:08:00,12.14,12.55,35.59,,0.02,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:37:00,2026-08-30 13:07:00,11.85,12.5,33.93,,0.19,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:37:00,2026-08-30 13:07:00,11.51,12.48,35.36,,0.13,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:36:00,2026-08-30 13:06:00,11.01,12.36,33.85,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:36:00,2026-08-30 13:06:00,10.5,12.25,33.38,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:35:00,2026-08-30 13:05:00,9.6,12.29,30.75,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:35:00,2026-08-30 13:05:00,8.96,12.43,34.36,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:34:00,2026-08-30 13:04:00,8.52,12.62,31.57,,0.26,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:34:00,2026-08-30 13:04:00,8.22,12.84,36.14,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:33:00,2026-08-30 13:03:00,8.11,13.15,31.31,,0.34,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:33:00,2026-08-30 13:03:00,8.12,13.57,30.4,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:32:00,2026-08-30 13:02:00,8.44,13.95,34.4,,0.17,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:32:00,2026-08-30 13:02:00,8.85,14.13,35.96,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:31:00,2026-08-30 13:01:00,9.22,14.36,34.94,,0.18,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:31:00,2026-08-30 13:01:00,9.48,14.54,34.19,,0.11,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:30:00,2026-08-30 13:00:00,9.72,14.62,30.53,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:30:00,2026-08-30 13:00:00,9.88,14.66,32.73,,0.06,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 18:30:00,2026-08-30 12:59:00,3.94,,16.02,240.56,0.55,site_5592,Swan Environ,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:29:00,2026-08-30 12:59:00,10.03,14.88,35.03,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:29:00,2026-08-30 12:59:00,10.15,15.08,28.97,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:28:00,2026-08-30 12:58:00,10.43,15.32,36.64,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:28:00,2026-08-30 12:58:00,10.76,15.53,27.36,,0.09,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:27:00,2026-08-30 12:57:00,11.29,15.9,26.71,,0.04,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:27:00,2026-08-30 12:57:00,11.82,16.26,35.93,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:26:00,2026-08-30 12:56:00,12.35,16.53,35.66,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:26:00,2026-08-30 12:56:00,12.88,16.79,28.81,,0.02,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:25:00,2026-08-30 12:55:00,13.43,17.1,34.72,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 18:25:00,2026-08-30 18:15:00,36.3,65.47,13.48,9.05,0.74,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:25:00,2026-08-30 12:55:00,13.99,17.37,32.88,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:24:00,2026-08-30 12:54:00,14.57,17.59,32.42,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:24:00,2026-08-30 12:54:00,15.31,17.74,30.41,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:23:00,2026-08-30 12:53:00,16.15,17.94,34.03,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:23:00,2026-08-30 12:53:00,16.82,18.06,39.58,,0.14,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:22:00,2026-08-30 12:52:00,17.8,18.14,30.29,,0.29,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:22:00,2026-08-30 12:52:00,18.77,18.2,28.18,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:21:00,2026-08-30 12:51:00,19.93,18.25,33.91,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:21:00,2026-08-30 12:51:00,20.99,18.29,30.22,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:20:00,2026-08-30 12:50:00,22.42,18.34,37.25,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:20:00,2026-08-30 12:50:00,23.61,18.45,31.39,,0.48,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:19:00,2026-08-30 12:49:00,24.63,18.63,29.46,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:19:00,2026-08-30 12:49:00,25.32,18.79,29.33,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:18:00,2026-08-30 12:48:00,25.91,19.0,37.01,,0.29,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:18:00,2026-08-30 12:48:00,26.18,19.18,33.41,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 18:17:00,2026-08-30 12:47:00,26.11,19.27,36.52,,0.29,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
